,channel_100,channel_101,channel_102,channel_103
2629,2,2,5,5
2630,5,5,7,6
2631,3,7,4,5
2632,4,6,4,5
2633,5,9,4,6
2634,6,8,5,3
2635,5,5,4,5
2636,2,6,5,4
2637,0,1,0,1
2638,0,0,0,0
2639,0,0,0,0
2640,0,0,0,0
2641,0,0,0,0
2642,0,0,0,0
2643,1,0,0,0
2644,0,0,0,0
2645,0,0,0,0
2646,0,0,0,0
2647,0,0,0,0
2648,0,0,0,0
2649,6,10,9,10
2650,8,7,6,8
2651,5,6,4,8
2652,3,5,4,5
2653,4,5,3,4
2654,3,6,7,7
2655,5,5,7,6
2656,4,3,5,3
2657,4,3,4,6
2658,5,4,0,8
2659,5,3,3,3
2660,3,4,5,4
2661,1,0,2,2
2662,0,0,0,0
2663,0,0,0,0
2664,0,0,0,0
2665,0,0,0,0
2666,0,0,0,0
2667,0,0,0,0
2668,0,0,0,0
2669,0,0,0,0
2670,0,0,0,0
2671,0,0,0,0
2672,0,0,0,0
2673,8,5,4,11
2674,8,8,3,5
2675,4,7,5,6
2676,4,4,5,4
2677,4,4,5,5
2678,7,4,4,3
2679,4,3,3,3
2680,6,5,5,4
2681,7,6,8,4
2682,9,5,6,1
2683,6,4,5,2
2684,6,2,6,1
2685,2,1,3,1
2686,1,0,1,0
2687,0,0,0,0
2688,0,0,1,0
2689,0,0,0,0
2690,0,0,0,0
2691,0,0,0,0
2692,0,0,0,0
2693,0,0,0,0
2694,0,0,0,0
2695,0,0,0,0
2696,0,0,0,0
2697,11,6,8,8
2698,12,5,11,8
2699,4,5,9,5
2700,6,4,6,1
2701,6,7,1,4
2702,6,5,8,2
2703,3,6,8,3
2704,6,8,6,5
2705,5,9,3,4
2706,4,4,5,3
2707,3,6,6,3
2708,2,6,4,5
2709,0,4,1,3
2710,0,0,1,0
2711,0,0,0,0
2712,0,0,0,0
2713,0,0,0,0
2714,0,0,0,0
2715,0,0,0,0
2716,0,0,0,0
2717,0,0,0,0
2718,0,0,0,0
2719,0,0,0,0
2720,0,0,0,0
2721,4,11,10,4
2722,3,8,12,5
2723,3,6,9,5
2724,5,3,3,5
2725,6,4,4,3
2726,7,5,7,5
2727,4,1,6,4
2728,1,2,7,6
2729,1,5,6,7
2730,0,1,6,6
2731,2,2,5,8
2732,3,2,6,4
2733,1,0,2,2
2734,1,0,0,1
2735,0,0,0,0
2736,0,0,0,0
2737,0,1,0,0
2738,0,0,0,0
2739,0,0,0,0
2740,0,0,0,0
2741,0,0,0,0
2742,0,0,0,0
2743,0,0,0,0
2744,0,0,0,0
2745,10,8,7,11
2746,7,6,6,12
2747,4,5,3,6
2748,2,4,2,4
2749,2,4,4,1
2750,3,8,4,3
2751,5,6,6,6
2752,6,2,5,4
2753,7,3,8,4
2754,3,4,5,3
2755,2,7,2,1
2756,4,7,4,3
2757,0,1,4,1
2758,0,1,1,0
2759,0,0,0,0
2760,0,0,0,0
2761,0,0,0,0
2762,0,1,0,0
2763,0,0,0,0
2764,0,0,0,0
2765,0,0,0,0
2766,0,0,0,0
2767,0,0,0,0
2768,0,0,0,0
2769,8,5,10,8
2770,7,5,10,8
2771,5,6,9,7
2772,7,5,7,5
2773,5,8,6,3
2774,6,5,7,6
2775,6,7,8,2
2776,9,4,9,5
2777,9,5,7,5
2778,8,5,3,3
2779,1,7,4,6
2780,6,3,5,6
2781,1,0,4,1
2782,0,0,1,0
2783,0,0,0,0
2784,0,0,0,0
2785,0,0,0,0
2786,0,0,0,0
2787,0,0,0,0
2788,0,0,0,0
2789,0,0,0,0
2790,0,0,0,0
2791,0,0,0,0
2792,0,0,0,0
2793,7,8,7,7
2794,10,7,9,7
2795,9,5,6,8
2796,6,3,6,6
2797,5,5,3,4
2798,6,4,6,6
2799,9,5,5,8
2800,4,4,3,6
2801,0,3,5,5
2802,2,5,6,5
2803,6,2,6,8
2804,5,3,7,6
2805,2,2,5,3
2806,0,1,2,0
2807,0,0,0,0
2808,0,1,0,0
2809,0,0,0,0
2810,0,0,0,0
2811,0,0,0,0
2812,0,0,0,0
2813,0,0,0,0
2814,0,0,0,0
2815,0,0,0,0
2816,0,0,0,0
2817,10,7,7,6
2818,7,6,8,4
2819,9,4,6,4
2820,6,4,6,4
2821,7,3,2,5
2822,5,5,3,5
2823,2,9,4,6
2824,7,6,8,5
2825,8,5,4,5
2826,7,4,7,7
2827,6,7,5,7
2828,5,6,2,8
2829,3,1,0,1
2830,1,0,0,0
2831,0,0,0,0
2832,0,0,0,0
2833,0,0,0,0
2834,0,0,0,0
2835,0,0,0,0
2836,0,0,0,0
2837,0,0,0,0
2838,0,0,0,0
2839,0,0,0,0
2840,0,0,0,0
2841,9,7,10,5
2842,10,8,12,5
2843,5,6,7,3
2844,4,6,6,3
2845,5,7,6,4
2846,5,6,7,5
2847,7,4,6,7
2848,7,7,5,9
2849,8,9,4,8
2850,6,8,2,7
2851,3,9,3,6
2852,3,6,3,7
2853,0,2,1,5
2854,0,1,0,2
2855,0,0,0,0
2856,0,0,0,0
2857,0,0,0,0
2858,0,0,0,0
2859,0,0,0,0
2860,0,0,0,0
2861,0,0,0,0
2862,0,0,0,0
2863,0,0,0,0
2864,0,0,0,0
2865,6,5,6,3
2866,8,4,9,5
2867,2,5,9,5
2868,5,4,3,6
2869,6,6,4,4
2870,2,5,3,6
2871,4,5,3,8
2872,5,7,2,7
2873,5,5,5,6
2874,2,5,3,8
2875,4,2,0,3
2876,4,4,2,3
2877,0,1,2,1
2878,0,1,2,1
2879,0,0,0,0
2880,0,0,0,0
2881,0,0,0,0
2882,0,0,0,0
2883,0,0,0,0
2884,0,0,0,0
2885,0,0,0,0
2886,0,0,0,0
2887,0,0,0,0
2888,0,0,0,0
2889,7,9,10,7
2890,8,7,12,9
2891,6,4,7,7
2892,5,6,4,6
2893,4,5,4,4
2894,6,7,2,4
2895,5,7,5,7
2896,8,4,6,4
2897,6,5,3,7
2898,7,3,3,7
2899,6,4,4,6
2900,2,4,2,4
2901,2,3,0,2
2902,0,0,0,2
2903,0,0,0,0
2904,0,0,0,0
2905,0,0,0,0
2906,0,0,0,0
2907,0,0,0,0
2908,0,0,0,0
2909,0,1,0,0
2910,0,0,0,0
2911,0,0,0,0
2912,0,0,0,0
2913,10,7,4,5
2914,6,9,5,2
2915,6,6,2,4
2916,4,3,5,4
2917,5,4,6,4
2918,9,6,4,3
2919,11,7,5,5
2920,9,3,3,5
2921,2,3,5,3
2922,2,6,5,4
2923,3,5,5,4
2924,5,4,9,4
2925,2,3,4,2
2926,1,1,0,0
2927,0,0,0,0
2928,0,0,0,0
2929,0,0,0,0
2930,0,0,0,0
2931,0,0,0,0
2932,0,0,0,0
2933,0,0,0,0
2934,0,0,0,0
2935,0,0,0,0
2936,0,0,0,0
2937,9,7,8,5
2938,9,6,8,7
2939,9,8,7,6
2940,8,2,2,4
2941,7,6,4,6
2942,7,8,5,7
2943,7,3,5,2
2944,3,3,7,0
2945,3,5,6,2
2946,3,3,5,5
2947,4,2,3,3
2948,5,2,4,5
2949,1,1,1,2
2950,1,1,0,0
2951,0,0,0,0
2952,0,0,0,0
2953,0,0,0,0
2954,0,0,0,0
2955,0,0,0,0
2956,0,0,0,0
2957,0,0,0,0
2958,0,0,0,0
2959,0,0,0,0
2960,0,0,0,0
2961,10,7,11,6
2962,6,6,10,8
2963,5,3,6,4
2964,5,6,2,5
2965,2,5,2,4
2966,5,7,5,4
2967,6,2,2,7
2968,4,6,4,3
2969,3,5,3,5
2970,4,3,1,4
2971,1,5,2,4
2972,2,2,1,2
2973,1,2,1,0
2974,1,0,0,0
2975,0,1,0,0
2976,0,0,0,0
2977,0,0,0,0
2978,0,0,0,0
2979,1,0,0,0
2980,0,0,0,0
2981,0,0,0,0
2982,0,0,0,0
2983,0,0,0,0
2984,0,0,0,0
2985,5,11,5,11
2986,8,9,7,8
2987,5,6,7,8
2988,2,5,2,4
2989,2,6,3,6
2990,6,3,7,7
2991,8,8,6,7
2992,10,6,3,9
2993,7,5,2,8
2994,5,5,2,3
2995,6,5,4,5
2996,6,5,3,5
2997,4,1,1,2
2998,1,0,1,0
2999,0,0,0,0
3000,0,0,0,0
3001,0,0,0,0
3002,0,0,1,0
3003,1,0,0,0
3004,0,0,0,0
3005,0,0,0,0
3006,0,0,0,0
3007,0,0,0,0
3008,0,0,0,0
3009,8,10,8,8
3010,6,10,7,6
3011,7,8,1,6
3012,5,2,4,4
3013,6,3,2,3
3014,4,6,4,6
3015,5,6,6,7
3016,6,2,4,5
3017,4,6,7,4
3018,3,7,2,4
3019,1,6,4,6
3020,3,6,3,4
3021,3,1,0,2
3022,1,0,0,1
3023,0,0,0,0
3024,0,0,0,0
3025,0,0,0,0
3026,0,0,0,0
3027,0,0,0,0
3028,0,0,0,0
3029,0,0,0,0
3030,0,0,0,0
3031,0,0,0,0
3032,0,0,0,0
3033,6,9,7,10
3034,3,10,7,10
3035,2,10,6,6
3036,2,6,5,8
3037,7,4,2,5
3038,4,3,2,6
3039,7,7,6,8
3040,5,8,6,9
3041,3,10,6,7
3042,1,9,6,6
3043,6,9,8,6
3044,3,5,7,2
3045,1,0,1,1
3046,0,0,1,1
3047,0,0,0,0
3048,0,0,0,0
3049,0,0,0,0
3050,0,0,0,0
3051,0,0,0,0
3052,0,0,0,0
3053,0,0,0,0
3054,0,0,0,0
3055,0,0,0,0
3056,0,0,0,0
3057,8,9,8,5
3058,8,8,8,6
3059,7,8,8,7
3060,4,5,6,7
3061,3,5,4,6
3062,6,7,4,3
3063,4,7,2,4
3064,4,11,7,6
3065,6,10,4,6
3066,3,8,4,5
3067,6,5,3,2
3068,4,4,3,3
3069,1,2,1,1
3070,0,1,0,0
3071,0,0,0,0
3072,0,0,0,0
3073,0,0,0,0
3074,0,0,0,0
3075,0,0,0,0
3076,0,0,0,0
3077,0,0,0,0
3078,0,0,0,0
3079,0,0,0,0
3080,0,0,0,0
3081,7,9,12,10
3082,10,11,10,7
3083,8,7,7,5
3084,5,6,4,5
3085,7,5,4,7
3086,2,3,3,4
3087,4,7,4,4
3088,4,10,8,5
3089,4,12,6,5
3090,7,7,5,5
3091,6,4,5,6
3092,6,4,3,1
3093,2,2,1,1
3094,0,0,1,0
3095,0,0,0,0
3096,0,0,0,0
3097,0,0,0,0
3098,0,0,0,0
3099,0,0,0,0
3100,0,0,0,0
3101,0,0,0,0
3102,0,0,0,0
3103,0,0,0,0
3104,0,0,0,0
3105,10,10,6,10
3106,10,9,8,8
3107,9,8,9,2
3108,6,5,8,3
3109,2,5,6,4
3110,5,5,4,7
3111,4,9,2,4
3112,11,7,5,2
3113,8,8,6,1
3114,6,6,4,3
3115,3,5,1,4
3116,5,4,2,5
3117,4,1,0,3
3118,1,1,0,1
3119,1,1,0,0
3120,0,0,0,0
3121,0,0,0,0
3122,0,0,0,0
3123,0,0,0,0
3124,0,0,0,0
3125,0,0,0,0
3126,0,0,0,0
3127,0,0,0,0
3128,0,0,0,0
3129,9,9,9,9
3130,7,5,9,7
3131,2,5,7,7
3132,3,7,2,7
3133,5,4,2,4
3134,7,6,6,3
3135,7,5,7,5
3136,8,7,6,7
3137,7,7,7,6
3138,5,7,9,7
3139,2,6,7,6
3140,5,7,2,5
3141,4,4,0,1
3142,1,0,0,0
3143,0,0,0,0
3144,0,0,0,0
3145,0,0,0,0
3146,0,0,0,0
3147,0,0,1,0
3148,0,0,0,0
3149,0,0,0,0
3150,0,0,0,0
3151,0,0,0,0
3152,0,0,0,0
3153,5,8,11,9
3154,5,6,9,9
3155,6,6,7,9
3156,4,3,4,5
3157,8,2,5,6
3158,7,5,6,6
3159,4,4,10,10
3160,4,7,4,5
3161,9,6,2,4
3162,4,3,5,5
3163,4,4,7,8
3164,5,4,10,6
3165,2,0,5,2
3166,0,0,2,3
3167,0,0,0,0
3168,0,0,0,0
3169,0,0,0,0
3170,0,0,0,0
3171,0,0,0,0
3172,0,0,0,0
3173,0,0,0,0
3174,0,0,0,0
3175,0,0,0,0
3176,0,0,0,0
3177,7,7,12,9
3178,11,5,9,8
3179,10,5,5,7
3180,11,3,4,2
3181,3,3,3,7
3182,3,5,7,4
3183,4,3,6,4
3184,8,8,6,3
3185,12,6,4,7
3186,9,6,4,6
3187,9,5,2,8
3188,3,3,3,7
3189,1,1,2,3
3190,1,0,0,0
3191,0,0,0,0
3192,0,0,0,0
3193,0,0,0,0
3194,0,0,0,0
3195,0,0,0,0
3196,0,0,0,0
3197,0,0,0,0
3198,0,0,0,0
3199,0,0,0,0
3200,0,0,0,0
3201,10,4,8,8
3202,9,4,4,6
3203,6,3,5,4
3204,5,3,5,3
3205,6,3,3,4
3206,7,2,5,6
3207,6,5,2,7
3208,6,2,5,5
3209,8,4,4,5
3210,8,4,4,4
3211,9,5,4,3
3212,5,4,3,4
3213,3,2,0,1
3214,1,1,0,0
3215,0,0,0,0
3216,0,0,0,0
3217,0,0,0,0
3218,0,0,0,0
3219,0,0,0,0
3220,0,0,0,0
3221,0,0,0,0
3222,0,0,0,0
3223,0,0,0,0
3224,0,0,0,0
3225,9,4,6,9
3226,9,4,8,9
3227,6,5,6,7
3228,4,3,7,4
3229,5,4,6,6
3230,5,3,6,7
3231,7,6,5,5
3232,4,6,6,5
3233,7,4,6,5
3234,5,3,4,5
3235,3,3,5,4
3236,5,6,6,1
3237,2,1,1,1
3238,0,1,0,0
3239,0,0,0,0
3240,0,0,0,0
3241,0,0,0,0
3242,0,0,0,0
3243,0,0,0,0
3244,0,0,0,0
3245,0,0,0,0
3246,0,0,0,0
3247,0,0,0,0
3248,0,0,0,0
3249,9,10,11,12
3250,7,10,8,11
3251,7,10,3,5
3252,5,4,3,5
3253,7,6,5,3
3254,5,5,7,5
3255,4,5,7,5
3256,4,3,4,6
3257,5,5,4,3
3258,3,2,3,1
3259,3,2,2,4
3260,3,6,5,4
3261,2,4,2,2
3262,0,1,1,0
3263,0,0,0,0
3264,0,0,0,0
3265,0,0,0,0
3266,0,0,0,0
3267,0,0,0,0
3268,0,0,0,0
3269,0,0,0,0
3270,0,0,0,0
3271,0,0,0,0
3272,0,0,0,0
3273,10,10,8,8
3274,5,12,9,11
3275,5,6,5,4
3276,3,1,4,5
3277,4,4,5,4
3278,2,7,8,5
3279,5,13,6,8
3280,5,11,8,5
3281,5,5,3,6
3282,4,6,5,4
3283,7,4,2,5
3284,4,3,3,3
3285,1,1,1,0
3286,1,0,0,0
3287,0,0,0,0
3288,0,0,0,1
3289,0,0,0,0
3290,0,0,0,0
3291,0,0,0,0
3292,0,0,0,0
3293,0,0,0,0
3294,0,0,0,0
3295,0,0,0,0
3296,0,0,0,0
3297,7,10,9,10
3298,5,10,11,9
3299,3,9,7,8
3300,3,3,2,5
3301,5,1,3,7
3302,4,6,3,8
3303,5,11,7,7
3304,3,7,7,4
3305,4,6,7,3
3306,4,4,4,3
3307,5,4,3,5
3308,2,8,4,4
3309,0,5,4,1
3310,0,4,0,0
3311,0,0,0,0
3312,0,0,0,0
3313,0,0,0,0
3314,0,0,0,0
3315,0,0,0,0
3316,0,0,0,0
3317,0,0,0,0
3318,0,0,0,0
3319,0,0,0,0
3320,0,0,0,0
3321,9,11,11,9
3322,7,6,8,9
3323,3,5,4,6
3324,2,4,2,5
3325,2,6,3,5
3326,2,5,3,5
3327,6,7,3,1
3328,5,4,6,6
3329,6,3,8,6
3330,6,2,4,6
3331,4,3,1,3
3332,5,3,0,1
3333,2,2,0,0
3334,1,1,0,0
3335,0,0,0,0
3336,0,0,0,0
3337,0,0,0,0
3338,0,0,0,0
3339,0,0,0,0
3340,0,0,0,0
3341,0,0,0,0
3342,0,0,0,0
3343,0,0,0,0
3344,0,0,0,0
3345,8,6,6,7
3346,8,6,5,4
3347,6,10,3,3
3348,5,6,3,3
3349,3,2,4,5
3350,4,4,4,5
3351,3,1,6,7
3352,6,4,9,6
3353,7,3,7,8
3354,6,6,3,8
3355,5,6,4,4
3356,2,3,4,3
3357,1,1,2,0
3358,1,0,0,0
3359,0,0,0,0
3360,0,1,0,0
3361,0,1,0,0
3362,0,0,0,0
3363,0,0,0,0
3364,0,0,0,0
3365,0,0,0,0
3366,0,0,0,0
3367,0,0,0,0
3368,0,0,0,0
3369,9,8,7,8
3370,6,9,7,9
3371,3,8,5,5
3372,5,4,6,4
3373,6,5,4,5
3374,5,3,3,6
3375,8,2,8,6
3376,9,5,9,8
3377,6,4,6,7
3378,5,3,4,3
3379,6,6,4,4
3380,6,6,5,3
3381,2,3,2,3
3382,1,0,1,0
3383,0,0,0,0
3384,0,0,0,0
3385,0,0,0,0
3386,0,0,0,0
3387,0,0,0,0
3388,0,0,0,0
3389,0,0,0,0
3390,0,0,0,0
3391,0,0,0,0
3392,0,0,0,0
3393,7,7,7,8
3394,7,4,6,7
3395,7,4,7,3
3396,4,5,5,2
3397,4,4,2,6
3398,3,4,8,5
3399,3,5,6,5
3400,3,7,7,8
3401,3,4,7,7
3402,3,5,7,6
3403,3,3,6,4
3404,3,3,4,2
3405,1,0,0,0
3406,0,0,0,0
3407,0,0,0,0
3408,0,0,0,0
3409,0,0,0,0
3410,0,0,0,0
3411,0,0,0,0
3412,0,0,0,0
3413,0,0,0,0
3414,0,0,0,0
3415,0,0,0,0
3416,0,0,0,0
3417,9,10,11,8
3418,10,8,10,12
3419,7,4,8,7
3420,2,4,6,5
3421,2,4,7,5
3422,3,5,5,6
3423,2,4,4,4
3424,4,5,5,2
3425,4,6,6,6
3426,3,5,3,8
3427,2,7,3,8
3428,4,7,2,5
3429,1,2,1,3
3430,1,0,0,3
3431,0,0,0,0
3432,0,0,0,0
3433,0,0,0,0
3434,0,0,0,0
3435,0,0,0,0
3436,0,0,0,0
3437,0,0,0,0
3438,0,0,0,0
3439,0,0,0,0
3440,0,0,0,0
3441,10,8,8,7
3442,8,7,8,5
3443,5,4,4,6
3444,4,3,4,6
3445,3,4,5,1
3446,2,4,4,8
3447,6,4,4,11
3448,7,5,3,11
3449,5,4,4,4
3450,3,5,5,6
3451,6,4,4,9
3452,5,3,2,10
3453,1,2,0,2
3454,1,1,0,0
3455,0,0,0,0
3456,0,0,0,0
3457,0,0,0,0
3458,0,0,0,0
3459,0,0,0,0
3460,0,0,0,0
3461,0,0,0,0
3462,0,0,0,0
3463,0,0,0,0
3464,0,0,0,0
3465,5,6,6,7
3466,5,6,7,9
3467,7,6,6,5
3468,5,3,5,2
3469,6,2,6,3
3470,7,5,7,3
3471,9,2,9,3
3472,6,6,9,8
3473,1,5,6,5
3474,5,3,5,10
3475,4,5,4,10
3476,6,3,6,8
3477,2,1,5,2
3478,1,0,1,0
3479,0,0,0,0
3480,1,0,0,0
3481,0,0,0,0
3482,0,0,0,0
3483,0,0,0,0
3484,0,0,0,0
3485,0,0,0,0
3486,0,0,0,0
3487,0,0,0,0
3488,0,0,0,0
3489,9,6,8,9
3490,7,4,8,7
3491,4,7,6,6
3492,4,6,2,2
3493,8,5,3,4
3494,8,6,6,3
3495,4,5,9,6
3496,2,4,7,4
3497,4,5,4,3
3498,7,8,6,3
3499,8,10,5,4
3500,6,6,6,4
3501,2,3,2,3
3502,1,0,0,1
3503,0,0,0,0
3504,0,0,0,0
3505,0,0,0,0
3506,0,0,0,0
3507,0,0,0,0
3508,0,0,0,0
3509,0,0,0,0
3510,0,0,0,0
3511,0,0,0,0
3512,0,0,0,0
3513,9,10,9,5
3514,12,6,8,5
3515,7,5,6,6
3516,5,4,5,6
3517,4,2,4,6
3518,6,7,3,5
3519,6,9,6,3
3520,6,6,6,4
3521,7,3,5,7
3522,8,1,6,8
3523,5,2,4,6
3524,5,2,7,3
3525,3,1,6,0
3526,2,0,1,0
3527,0,0,0,0
3528,0,0,0,0
3529,0,0,0,0
3530,0,0,0,0
3531,0,0,0,0
3532,0,0,0,0
3533,0,0,0,0
3534,0,0,0,0
3535,0,0,0,0
3536,0,0,0,0
3537,8,9,9,10
3538,8,10,9,10
3539,6,7,5,10
3540,4,1,4,5
3541,4,2,5,5
3542,3,3,8,9
3543,5,3,9,3
3544,6,4,6,3
3545,6,2,5,3
3546,5,5,6,4
3547,9,2,2,4
3548,2,3,2,7
3549,0,2,1,3
3550,0,2,0,0
3551,0,0,0,0
3552,0,0,0,0
3553,0,0,0,0
3554,0,0,0,0
3555,0,0,0,0
3556,0,0,0,0
3557,0,0,0,0
3558,0,0,0,0
3559,0,0,0,0
3560,0,0,0,0
3561,6,9,8,10
3562,10,9,11,11
3563,4,5,5,8
3564,2,2,2,2
3565,5,2,5,4
3566,6,3,7,11
3567,5,2,7,10
3568,5,3,7,7
3569,4,3,10,5
3570,3,2,10,6
3571,4,3,3,6
3572,4,3,4,8
3573,2,0,3,5
3574,1,0,1,1
3575,0,0,1,1
3576,0,0,0,0
3577,0,0,0,0
3578,0,0,0,0
3579,0,0,0,0
3580,0,0,0,0
3581,0,0,0,0
3582,0,0,0,0
3583,0,0,0,0
3584,0,0,0,0
3585,9,8,10,9
3586,6,9,11,7
3587,6,7,6,2
3588,5,2,3,4
3589,6,1,4,3
3590,4,3,7,4
3591,5,4,5,6
3592,5,3,5,9
3593,9,4,4,7
3594,7,3,3,8
3595,5,5,2,4
3596,5,3,4,6
3597,1,1,2,2
3598,0,0,0,1
3599,0,0,0,0
3600,0,0,0,0
3601,0,0,0,0
3602,0,0,0,0
3603,0,0,0,0
3604,0,0,1,0
3605,0,0,0,0
3606,0,0,0,0
3607,0,0,0,0
3608,0,0,0,0
3609,10,8,9,7
3610,7,7,10,9
3611,5,4,6,5
3612,6,6,5,4
3613,7,4,1,3
3614,6,6,5,6
3615,4,7,4,6
3616,5,4,4,1
3617,3,4,4,2
3618,2,6,7,7
3619,4,8,5,9
3620,4,4,5,1
3621,2,1,2,0
3622,1,1,2,0
3623,0,0,0,0
3624,0,0,0,0
3625,0,0,0,0
3626,0,0,0,0
3627,0,0,0,0
3628,0,0,0,0
3629,0,0,0,0
3630,0,0,0,0
3631,0,0,0,0
3632,0,0,0,0
3633,10,7,10,6
3634,7,8,9,8
3635,4,7,9,6
3636,3,7,9,3
3637,5,9,6,3
3638,4,8,4,3
3639,7,5,4,4
3640,5,8,3,6
3641,2,11,5,4
3642,2,8,6,7
3643,3,6,6,5
3644,4,5,9,2
3645,3,2,4,0
3646,0,2,1,0
3647,0,0,0,0
3648,0,0,0,0
3649,0,0,0,0
3650,0,0,0,0
3651,0,0,0,0
3652,0,0,0,0
3653,0,0,0,0
3654,0,0,0,0
3655,0,0,0,0
3656,0,0,0,0
3657,7,13,8,6
3658,8,11,6,8
3659,8,12,7,4
3660,3,3,4,5
3661,5,2,8,3
3662,4,4,8,1
3663,6,5,4,4
3664,8,6,5,5
3665,3,9,6,5
3666,8,5,9,4
3667,7,5,8,4
3668,10,6,5,3
3669,2,2,1,1
3670,1,1,0,0
3671,0,0,0,0
3672,0,0,0,0
3673,0,0,0,0
3674,0,1,0,0
3675,0,0,0,0
3676,0,0,0,0
3677,0,0,0,0
3678,0,0,0,0
3679,0,0,0,0
3680,0,0,0,0
3681,8,11,9,7
3682,7,12,10,7
3683,5,6,7,7
3684,6,3,5,7
3685,9,4,1,6
3686,9,4,5,4
3687,4,5,4,5
3688,11,4,8,5
3689,7,3,6,2
3690,6,2,2,2
3691,6,3,4,3
3692,6,2,3,2
3693,3,0,0,1
3694,0,0,0,1
3695,0,0,0,0
3696,0,0,0,0
3697,0,0,0,0
3698,0,0,0,0
3699,0,0,1,0
3700,0,0,0,0
3701,0,0,0,0
3702,0,0,0,0
3703,0,0,0,0
3704,0,0,0,0
3705,13,7,9,11
3706,9,7,8,9
3707,9,7,6,9
3708,6,6,4,6
3709,6,7,3,1
3710,7,7,4,4
3711,9,4,4,8
3712,9,2,7,5
3713,7,8,10,6
3714,4,8,4,7
3715,4,3,1,9
3716,7,3,2,10
3717,4,0,1,4
3718,2,1,0,1
3719,0,0,0,0
3720,0,0,0,0
3721,0,0,0,0
3722,0,0,0,0
3723,0,0,0,0
3724,0,0,0,0
3725,0,0,0,0
3726,0,0,0,0
3727,0,0,0,0
3728,0,0,0,0
3729,10,5,5,6
3730,8,5,5,7
3731,6,7,5,8
3732,4,3,7,8
3733,5,3,5,7
3734,5,7,7,5
3735,7,10,3,8
3736,7,5,6,4
3737,5,6,7,4
3738,5,5,7,7
3739,5,7,6,10
3740,8,6,6,6
3741,7,2,5,4
3742,2,1,4,2
3743,0,0,0,0
3744,0,0,0,0
3745,0,0,0,0
3746,0,0,0,0
3747,0,0,0,0
3748,0,0,0,0
3749,0,0,0,0
3750,0,0,0,0
3751,0,0,0,0
3752,0,0,0,0
3753,9,10,9,7
3754,6,10,7,11
3755,5,10,6,9
3756,7,5,5,6
3757,6,5,6,2
3758,6,4,6,4
3759,5,7,10,5
3760,7,5,6,5
3761,5,7,1,5
3762,6,5,5,6
3763,10,7,5,4
3764,7,9,4,2
3765,2,2,1,1
3766,0,1,1,1
3767,0,0,0,0
3768,0,0,0,0
3769,0,0,0,0
3770,0,0,0,0
3771,0,0,0,0
3772,0,0,0,0
3773,0,0,0,0
3774,0,0,0,0
3775,0,0,0,0
3776,0,0,0,0
3777,11,8,7,9
3778,11,9,10,8
3779,8,6,9,5
3780,3,4,5,3
3781,2,4,6,3
3782,2,7,6,4
3783,6,4,3,7
3784,5,6,4,9
3785,6,7,9,8
3786,3,4,9,6
3787,5,5,10,3
3788,10,6,7,6
3789,4,2,3,5
3790,0,1,2,1
3791,0,0,0,1
3792,0,0,0,0
3793,0,0,0,0
3794,0,0,0,0
3795,0,0,0,0
3796,0,0,0,0
3797,0,0,0,0
3798,0,0,0,0
3799,0,0,0,0
3800,0,0,0,0
3801,8,9,6,11
3802,8,10,8,12
3803,6,6,4,12
3804,3,3,4,8
3805,6,4,3,8
3806,7,5,4,7
3807,10,1,6,5
3808,8,7,4,7
3809,6,10,5,9
3810,4,8,6,11
3811,4,4,2,4
3812,3,4,6,2
3813,2,4,4,1
3814,0,0,2,1
3815,0,0,0,0
3816,0,0,0,0
3817,0,0,0,0
3818,0,0,0,0
3819,0,0,0,0
3820,0,0,0,0
3821,0,0,0,0
3822,0,0,0,0
3823,0,0,0,0
3824,0,0,0,0
3825,9,8,7,7
3826,7,9,8,7
3827,7,7,7,5
3828,7,7,10,3
3829,3,8,4,5
3830,4,6,5,4
3831,4,3,4,6
3832,5,6,5,6
3833,3,4,7,7
3834,3,4,8,5
3835,3,3,7,4
3836,3,2,4,6
3837,3,1,0,3
3838,0,0,0,0
3839,0,0,0,0
3840,0,0,0,0
3841,0,0,0,0
3842,0,0,0,0
3843,0,0,0,0
3844,0,0,0,0
3845,0,0,0,0
3846,0,0,0,0
3847,0,0,0,0
3848,0,0,0,0
3849,7,10,9,13
3850,8,7,10,8
3851,7,6,3,3
3852,4,6,1,3
3853,1,3,3,5
3854,1,5,5,5
3855,3,3,9,5
3856,6,4,8,4
3857,4,5,8,5
3858,5,5,9,6
3859,3,3,6,3
3860,4,5,2,4
3861,1,3,1,1
3862,0,1,1,0
3863,0,0,0,0
3864,0,0,0,0
3865,0,1,0,0
3866,0,0,0,0
3867,0,0,0,0
3868,0,0,0,0
3869,0,0,0,0
3870,0,0,0,0
3871,0,0,0,0
3872,0,0,0,0
3873,6,7,5,8
3874,6,9,5,8
3875,5,4,3,8
3876,5,3,6,3
3877,3,9,6,1
3878,7,7,8,3
3879,7,6,4,5
3880,8,6,4,6
3881,5,8,5,4
3882,3,9,4,2
3883,5,8,4,1
3884,4,5,3,2
3885,0,2,2,0
3886,0,0,2,0
3887,0,0,0,0
3888,0,0,0,0
3889,0,0,0,0
3890,0,0,0,0
3891,0,0,0,0
3892,0,0,0,0
3893,0,0,0,0
3894,0,0,0,0
3895,0,0,0,0
3896,0,0,0,0
3897,10,9,7,8
3898,10,6,9,10
