,channel_100,channel_101,channel_102,channel_103
1150,0,1,0.0,0
1151,0,0,0.0,0
1152,0,0,0.0,0
1153,0,0,0.0,0
1154,0,0,0.0,0
1155,0,0,0.0,0
1156,0,0,0.0,0
1157,0,0,0.0,0
1158,1,0,0.0,0
1159,0,0,0.0,0
1160,0,0,0.0,0
1161,6,10,6.0,12
1162,10,11,7.0,13
1163,7,5,8.0,10
1164,3,4,5.0,6
1165,5,3,5.0,2
1166,6,2,5.0,6
1167,5,4,5.0,8
1168,4,6,4.0,9
1169,6,6,4.0,5
1170,8,2,3.0,6
1171,5,3,3.0,7
1172,5,4,4.0,5
1173,2,1,1.0,2
1174,0,1,0.0,0
1175,0,0,0.0,0
1176,0,0,0.0,0
1177,0,0,0.0,0
1178,0,0,0.0,0
1179,0,0,0.0,0
1180,0,0,0.0,0
1181,0,0,0.0,0
1182,0,0,0.0,0
1183,0,0,0.0,0
1184,0,0,0.0,0
1185,9,7,10.0,9
1186,9,4,11.0,11
1187,4,2,6.0,9
1188,3,3,2.0,6
1189,4,3,4.0,5
1190,3,3,5.0,5
1191,3,3,6.0,7
1192,6,2,5.0,11
1193,6,1,5.0,7
1194,9,2,5.0,7
1195,8,2,3.0,4
1196,4,2,5.0,7
1197,1,0,3.0,2
1198,0,0,1.0,1
1199,0,0,0.0,0
1200,0,0,0.0,0
1201,0,0,0.0,0
1202,0,0,0.0,0
1203,0,0,0.0,0
1204,0,0,0.0,0
1205,0,0,0.0,0
1206,0,0,0.0,0
1207,0,0,0.0,0
1208,0,0,0.0,0
1209,9,8,9.0,10
1210,8,9,10.0,9
1211,4,8,8.0,6
1212,4,5,9.0,5
1213,5,5,6.0,7
1214,3,3,4.0,8
1215,5,6,3.0,7
1216,3,5,4.0,9
1217,2,3,4.0,10
1218,5,5,4.0,5
1219,4,4,6.0,6
1220,2,4,8.0,7
1221,1,4,3.0,2
1222,0,2,1.0,0
1223,0,0,0.0,0
1224,0,0,0.0,0
1225,0,0,0.0,0
1226,0,0,0.0,0
1227,0,0,0.0,0
1228,0,0,1.0,0
1229,0,0,0.0,0
1230,0,0,0.0,0
1231,0,0,0.0,0
1232,0,0,0.0,0
1233,10,5,11.0,9
1234,7,7,8.0,7
1235,5,8,6.0,3
1236,3,5,6.0,6
1237,2,7,3.0,7
1238,1,6,2.0,8
1239,3,8,1.0,8
1240,5,6,4.0,3
1241,6,4,2.0,2
1242,6,6,2.0,5
1243,1,4,2.0,3
1244,4,2,3.0,6
1245,4,0,3.0,2
1246,1,0,2.0,1
1247,0,0,0.0,0
1248,0,0,0.0,0
1249,0,0,0.0,0
1250,0,0,0.0,0
1251,0,0,0.0,0
1252,0,0,0.0,0
1253,0,0,0.0,0
1254,0,0,0.0,0
1255,0,0,0.0,0
1256,0,0,0.0,0
1257,9,10,9.0,8
1258,7,7,8.0,10
1259,5,7,6.0,8
1260,4,2,4.0,2
1261,5,4,6.0,3
1262,5,4,6.0,4
1263,6,7,6.0,5
1264,7,7,5.0,9
1265,6,4,5.0,10
1266,4,2,2.0,7
1267,3,5,2.0,5
1268,6,1,4.0,7
1269,4,0,4.0,3
1270,1,0,3.0,0
1271,0,0,0.0,1
1272,0,0,0.0,0
1273,0,0,0.0,0
1274,0,0,0.0,0
1275,0,0,0.0,1
1276,0,0,0.0,0
1277,0,0,0.0,0
1278,0,0,0.0,0
1279,0,0,0.0,0
1280,0,0,0.0,0
1281,9,9,8.0,7
1282,6,8,6.0,11
1283,5,4,6.0,6
1284,3,4,5.0,7
1285,1,5,6.0,6
1286,4,7,7.0,5
1287,8,2,9.0,8
1288,6,6,5.0,7
1289,3,3,4.0,10
1290,0,4,7.0,6
1291,1,2,8.0,5
1292,2,4,8.0,8
1293,2,3,4.0,4
1294,1,0,0.0,3
1295,0,0,0.0,0
1296,0,0,0.0,0
1297,0,0,0.0,0
1298,0,0,0.0,0
1299,0,0,0.0,0
1300,0,0,0.0,0
1301,0,0,0.0,0
1302,0,0,0.0,0
1303,0,0,0.0,0
1304,0,0,0.0,0
1305,7,9,8.0,10
1306,5,9,11.0,9
1307,2,6,10.0,9
1308,3,2,8.0,7
1309,1,3,6.0,6
1310,4,9,5.0,5
1311,8,9,5.0,10
1312,3,8,5.0,9
1313,4,6,6.0,9
1314,4,7,8.0,8
1315,3,7,6.0,2
1316,3,5,7.0,5
1317,2,3,3.0,3
1318,1,2,1.0,1
1319,0,0,0.0,0
1320,0,0,0.0,0
1321,0,0,0.0,0
1322,0,0,1.0,0
1323,0,0,0.0,0
1324,0,0,0.0,0
1325,0,0,0.0,0
1326,0,0,0.0,0
1327,0,0,0.0,0
1328,0,0,0.0,0
1329,7,10,9.0,9
1330,8,8,4.0,8
1331,3,6,3.0,9
1332,6,10,2.0,5
1333,6,7,7.0,4
1334,2,7,6.0,5
1335,6,5,7.0,3
1336,7,4,8.0,4
1337,3,4,3.0,8
1338,3,5,5.0,3
1339,6,4,3.0,2
1340,3,3,5.0,6
1341,1,2,3.0,1
1342,0,0,1.0,0
1343,0,0,0.0,0
1344,0,0,1.0,0
1345,0,0,0.0,0
1346,0,0,0.0,0
1347,0,0,0.0,0
1348,0,0,0.0,0
1349,0,0,0.0,0
1350,0,0,0.0,0
1351,0,0,0.0,0
1352,0,0,0.0,0
1353,7,12,12.0,7
1354,10,7,10.0,6
1355,9,5,5.0,5
1356,4,4,5.0,3
1357,4,3,3.0,7
1358,3,8,4.0,4
1359,4,9,3.0,4
1360,8,5,3.0,4
1361,8,2,7.0,5
1362,8,3,6.0,4
1363,6,3,2.0,1
1364,4,4,1.0,3
1365,3,2,0.0,1
1366,0,0,0.0,1
1367,0,0,0.0,0
1368,0,0,1.0,0
1369,0,0,0.0,0
1370,0,0,0.0,0
1371,0,0,0.0,0
1372,0,0,0.0,0
1373,0,0,0.0,0
1374,0,0,0.0,0
1375,0,0,0.0,0
1376,0,0,0.0,0
1377,8,7,9.0,8
1378,6,7,6.0,7
1379,5,8,6.0,5
1380,4,8,4.0,5
1381,5,3,3.0,3
1382,5,6,4.0,3
1383,8,4,5.0,2
1384,7,5,3.0,3
1385,7,4,1.0,6
1386,5,8,2.0,7
1387,4,9,5.0,5
1388,5,8,4.0,2
1389,3,2,2.0,0
1390,2,0,0.0,0
1391,0,0,0.0,0
1392,0,0,0.0,0
1393,1,0,0.0,0
1394,0,0,0.0,0
1395,0,0,0.0,0
1396,0,0,0.0,0
1397,0,0,0.0,0
1398,0,0,0.0,0
1399,0,0,0.0,0
1400,0,0,0.0,0
1401,7,8,6.0,5
1402,8,11,5.0,3
1403,6,12,3.0,4
1404,4,4,4.0,4
1405,5,1,8.0,1
1406,4,6,4.0,4
1407,8,3,8.0,3
1408,4,8,5.0,2
1409,5,8,5.0,2
1410,7,8,4.0,2
1411,8,5,5.0,2
1412,10,4,5.0,2
1413,3,2,2.0,2
1414,0,0,0.0,1
1415,0,0,1.0,0
1416,0,0,0.0,0
1417,0,0,0.0,0
1418,0,0,0.0,0
1419,0,0,0.0,0
1420,0,0,0.0,0
1421,0,0,0.0,0
1422,0,0,0.0,0
1423,0,0,0.0,0
1424,0,0,0.0,0
1425,8,11,11.0,7
1426,9,10,7.0,8
1427,5,6,2.0,7
1428,8,4,3.0,3
1429,5,6,7.0,2
1430,7,5,6.0,5
1431,7,2,10.0,2
1432,8,3,8.0,5
1433,7,3,9.0,4
1434,6,3,6.0,2
1435,7,5,3.0,6
1436,5,4,2.0,5
1437,4,1,1.0,2
1438,1,0,0.0,1
1439,0,0,0.0,0
1440,0,0,0.0,0
1441,0,1,0.0,0
1442,0,0,0.0,0
1443,0,0,0.0,0
1444,0,0,0.0,0
1445,0,0,0.0,0
1446,0,0,0.0,0
1447,0,0,0.0,0
1448,0,0,0.0,0
1449,10,8,8.0,8
1450,8,8,8.0,4
1451,9,5,8.0,4
1452,4,4,6.0,2
1453,3,5,4.0,4
1454,4,8,3.0,5
1455,2,2,5.0,4
1456,5,1,5.0,3
1457,4,4,5.0,6
1458,5,5,4.0,1
1459,3,6,6.0,2
1460,4,6,4.0,5
1461,4,4,0.0,3
1462,1,2,0.0,1
1463,1,0,0.0,0
1464,0,0,0.0,0
1465,0,0,0.0,0
1466,0,0,0.0,0
1467,0,0,0.0,0
1468,0,0,0.0,0
1469,0,0,0.0,0
1470,0,0,0.0,0
1471,0,0,0.0,0
1472,0,0,0.0,0
1473,11,7,11.0,9
1474,10,7,7.0,11
1475,7,8,5.0,7
1476,5,6,2.0,7
1477,2,5,5.0,3
1478,4,3,6.0,5
1479,7,5,4.0,5
1480,8,6,3.0,7
1481,6,8,7.0,5
1482,8,6,4.0,4
1483,5,4,5.0,6
1484,5,6,4.0,3
1485,2,4,1.0,0
1486,0,1,0.0,0
1487,0,0,0.0,0
1488,0,1,0.0,0
1489,0,0,1.0,0
1490,0,0,0.0,0
1491,0,0,0.0,0
1492,0,0,0.0,0
1493,0,0,0.0,0
1494,0,0,0.0,0
1495,0,0,0.0,0
1496,0,0,0.0,0
1497,12,12,6.0,8
1498,10,9,7.0,8
1499,8,6,7.0,5
1500,7,3,5.0,5
1501,5,6,6.0,1
1502,5,6,7.0,8
1503,8,5,5.0,7
1504,5,6,4.0,7
1505,4,3,11.0,8
1506,7,6,7.0,5
1507,4,4,7.0,2
1508,8,7,4.0,4
1509,6,2,0.0,1
1510,1,0,0.0,0
1511,0,0,0.0,0
1512,0,1,0.0,0
1513,0,0,0.0,0
1514,1,0,0.0,0
1515,0,0,0.0,0
1516,0,1,0.0,0
1517,0,0,0.0,0
1518,0,0,0.0,0
1519,0,0,0.0,0
1520,0,0,0.0,0
1521,10,7,8.0,8
1522,8,8,4.0,9
1523,7,6,5.0,4
1524,6,3,4.0,3
1525,3,3,4.0,5
1526,4,6,2.0,4
1527,5,4,7.0,6
1528,6,3,5.0,6
1529,6,3,6.0,4
1530,6,2,3.0,7
1531,7,3,7.0,3
1532,6,5,5.0,3
1533,1,3,2.0,3
1534,1,0,0.0,1
1535,0,0,0.0,0
1536,0,0,0.0,0
1537,0,0,0.0,0
1538,0,0,0.0,0
1539,0,0,0.0,1
1540,0,0,0.0,0
1541,0,0,0.0,0
1542,0,0,0.0,0
1543,0,0,0.0,0
1544,0,0,0.0,0
1545,10,8,13.0,13
1546,9,8,10.0,8
1547,7,5,5.0,6
1548,5,3,2.0,4
1549,5,5,4.0,2
1550,5,3,8.0,2
1551,4,3,7.0,3
1552,1,4,4.0,4
1553,2,3,7.0,4
1554,2,5,6.0,2
1555,4,6,4.0,2
1556,3,5,4.0,4
1557,1,3,4.0,2
1558,0,1,1.0,0
1559,0,0,0.0,0
1560,0,0,0.0,0
1561,0,0,1.0,0
1562,0,0,0.0,0
1563,0,0,0.0,0
1564,0,0,0.0,0
1565,0,0,0.0,0
1566,0,0,1.0,0
1567,0,1,0.0,0
1568,0,0,0.0,0
1569,7,8,11.0,7
1570,8,8,12.0,9
1571,5,6,6.0,4
1572,5,2,2.0,2
1573,6,2,3.0,2
1574,5,4,2.0,2
1575,7,3,2.0,1
1576,4,0,3.0,2
1577,4,1,4.0,2
1578,4,1,3.0,1
1579,5,3,3.0,3
1580,6,3,3.0,1
1581,2,2,3.0,0
1582,1,1,1.0,0
1583,0,0,0.0,0
1584,0,0,0.0,0
1585,0,0,0.0,0
1586,0,0,0.0,0
1587,0,0,0.0,0
1588,0,0,0.0,0
1589,0,0,0.0,0
1590,0,0,0.0,0
1591,0,0,0.0,0
1592,0,0,0.0,0
1593,8,5,5.0,8
1594,6,6,3.0,8
1595,8,3,5.0,6
1596,2,0,5.0,7
1597,3,0,2.0,5
1598,6,3,5.0,6
1599,8,3,10.0,1
1600,7,3,8.0,4
1601,6,3,3.0,5
1602,5,4,2.0,5
1603,6,3,5.0,6
1604,8,5,5.0,7
1605,5,2,3.0,3
1606,2,0,0.0,0
1607,0,0,0.0,0
1608,0,0,0.0,0
1609,0,0,0.0,0
1610,0,0,0.0,0
1611,0,0,0.0,0
1612,0,0,0.0,0
1613,0,0,0.0,0
1614,0,0,0.0,0
1615,0,0,0.0,0
1616,0,0,0.0,0
1617,6,9,5.0,9
1618,5,12,5.0,8
1619,4,7,6.0,5
1620,7,1,11.0,3
1621,8,2,9.0,3
1622,3,7,8.0,4
1623,6,6,8.0,7
1624,6,8,6.0,2
1625,3,7,7.0,4
1626,5,4,6.0,7
1627,6,4,5.0,6
1628,7,5,3.0,4
1629,2,1,2.0,2
1630,1,1,2.0,0
1631,0,0,0.0,0
1632,0,0,0.0,0
1633,0,0,0.0,0
1634,0,0,0.0,0
1635,0,0,0.0,0
1636,0,0,0.0,0
1637,0,0,0.0,0
1638,0,0,0.0,0
1639,0,0,0.0,0
1640,0,0,0.0,0
1641,12,9,10.0,10
1642,5,13,12.0,8
1643,4,6,7.0,8
1644,4,4,7.0,3
1645,5,5,5.0,3
1646,4,4,4.0,5
1647,3,8,8.0,6
1648,6,7,9.0,7
1649,5,4,10.0,5
1650,6,3,8.0,6
1651,5,3,5.0,9
1652,2,2,6.0,4
1653,1,0,3.0,1
1654,0,0,0.0,0
1655,0,0,0.0,0
1656,0,0,0.0,0
1657,0,0,0.0,0
1658,0,0,0.0,0
1659,0,0,0.0,0
1660,0,0,0.0,0
1661,0,0,0.0,0
1662,0,0,0.0,0
1663,0,0,0.0,0
1664,0,0,0.0,0
1665,12,8,10.0,6
1666,6,6,8.0,9
1667,5,2,6.0,7
1668,6,4,5.0,7
1669,3,5,4.0,8
1670,3,2,5.0,3
1671,8,2,6.0,5
1672,9,6,5.0,8
1673,8,3,5.0,4
1674,5,5,6.0,5
1675,2,2,7.0,3
1676,1,5,4.0,2
1677,1,1,2.0,2
1678,0,0,0.0,0
1679,0,0,0.0,0
1680,0,0,0.0,0
1681,0,0,0.0,0
1682,0,0,0.0,0
1683,0,0,0.0,0
1684,0,0,0.0,0
1685,0,0,0.0,0
1686,0,0,0.0,0
1687,0,0,0.0,0
1688,0,0,0.0,0
1689,9,8,10.0,9
1690,10,7,8.0,9
1691,8,4,4.0,7
1692,7,5,3.0,4
1693,6,1,4.0,4
1694,6,5,4.0,9
1695,8,4,4.0,9
1696,7,7,5.0,7
1697,9,5,2.0,2
1698,6,5,2.0,2
1699,3,6,4.0,2
1700,2,6,6.0,2
1701,2,3,2.0,1
1702,1,0,3.0,0
1703,0,0,0.0,0
1704,0,0,0.0,0
1705,0,0,0.0,0
1706,0,0,0.0,0
1707,0,0,0.0,0
1708,0,0,0.0,0
1709,0,0,0.0,0
1710,0,0,0.0,0
1711,0,0,0.0,0
1712,0,0,0.0,0
1713,8,8,7.0,3
1714,9,8,7.0,7
1715,7,6,6.0,4
1716,2,3,2.0,4
1717,2,5,4.0,7
1718,8,3,8.0,7
1719,5,3,5.0,5
1720,5,2,3.0,5
1721,6,3,5.0,7
1722,5,3,4.0,7
1723,8,4,4.0,2
1724,10,3,3.0,3
1725,4,1,2.0,2
1726,2,0,1.0,2
1727,0,0,0.0,0
1728,0,0,0.0,0
1729,0,0,0.0,0
1730,0,0,0.0,0
1731,0,0,0.0,0
1732,0,0,0.0,0
1733,0,0,0.0,0
1734,0,0,0.0,0
1735,0,0,0.0,0
1736,0,0,0.0,0
1737,6,7,9.0,11
1738,7,7,10.0,7
1739,7,6,7.0,6
1740,6,5,6.0,6
1741,7,6,5.0,6
1742,7,3,7.0,6
1743,6,2,6.0,3
1744,4,5,4.0,6
1745,5,8,2.0,5
1746,6,6,2.0,7
1747,8,7,5.0,6
1748,8,3,2.0,3
1749,2,1,2.0,2
1750,1,0,0.0,1
1751,0,0,0.0,0
1752,0,0,0.0,1
1753,0,0,0.0,0
1754,0,0,0.0,0
1755,0,0,0.0,0
1756,0,0,0.0,0
1757,0,0,0.0,0
1758,0,0,0.0,0
1759,0,0,0.0,0
1760,0,0,0.0,0
1761,8,12,10.0,6
1762,9,7,9.0,3
1763,8,5,5.0,3
1764,3,4,2.0,4
1765,4,6,1.0,7
1766,4,6,3.0,6
1767,7,2,5.0,4
1768,9,4,8.0,7
1769,5,5,4.0,7
1770,6,3,1.0,8
1771,6,2,4.0,10
1772,4,4,7.0,8
1773,2,0,3.0,3
1774,0,0,2.0,0
1775,0,0,0.0,0
1776,0,0,0.0,0
1777,0,0,0.0,0
1778,0,0,0.0,0
1779,0,0,0.0,0
1780,0,0,0.0,0
1781,0,0,0.0,0
1782,0,0,0.0,0
1783,0,0,0.0,0
1784,0,0,0.0,0
1785,8,6,8.0,8
1786,6,8,8.0,5
1787,7,5,6.0,6
1788,4,5,4.0,3
1789,2,4,2.0,3
1790,5,5,6.0,5
1791,3,8,8.0,4
1792,2,9,4.0,5
1793,2,11,2.0,7
1794,1,6,7.0,4
1795,3,8,4.0,1
1796,2,4,7.0,2
1797,0,0,1.0,2
1798,0,0,0.0,0
1799,0,0,0.0,0
1800,0,0,0.0,0
1801,0,0,0.0,0
1802,0,0,0.0,0
1803,0,0,0.0,0
1804,0,0,0.0,0
1805,0,0,0.0,0
1806,0,0,0.0,0
1807,0,0,0.0,0
1808,0,0,0.0,0
1809,7,11,9.0,13
1810,7,10,9.0,7
1811,5,4,4.0,5
1812,3,5,3.0,4
1813,4,6,4.0,3
1814,3,7,5.0,5
1815,5,7,4.0,6
1816,5,4,9.0,11
1817,2,5,5.0,10
1818,5,5,4.0,7
1819,5,4,3.0,4
1820,1,7,1.0,3
1821,0,5,0.0,1
1822,0,0,0.0,0
1823,0,0,0.0,0
1824,0,0,1.0,0
1825,0,0,0.0,0
1826,0,0,0.0,0
1827,0,0,0.0,0
1828,0,0,0.0,0
1829,0,0,0.0,0
1830,0,0,0.0,0
1831,0,0,0.0,0
1832,0,0,0.0,0
1833,7,11,8.0,11
1834,8,6,8.0,7
1835,4,3,7.0,5
1836,1,3,4.0,5
1837,3,3,6.0,9
1838,5,4,5.0,6
1839,10,3,8.0,7
1840,7,5,8.0,9
1841,2,4,4.0,6
1842,5,3,4.0,5
1843,8,3,5.0,6
1844,3,6,6.0,6
1845,0,2,3.0,2
1846,0,0,1.0,0
1847,1,0,0.0,0
1848,0,0,0.0,0
1849,0,0,0.0,0
1850,0,0,0.0,0
1851,0,0,0.0,0
1852,0,0,0.0,0
1853,0,0,0.0,0
1854,0,0,0.0,0
1855,0,0,0.0,0
1856,0,0,0.0,0
1857,5,8,10.0,9
1858,7,6,12.0,7
1859,7,4,10.0,8
1860,4,4,5.0,4
1861,6,3,3.0,5
1862,5,5,4.0,5
1863,5,6,5.0,5
1864,7,6,5.0,5
1865,8,7,6.0,6
1866,8,5,6.0,4
1867,7,4,7.0,2
1868,2,5,4.0,4
1869,1,2,0.0,1
1870,1,0,0.0,1
1871,0,0,0.0,0
1872,0,1,0.0,0
1873,0,0,0.0,0
1874,0,0,0.0,1
1875,0,0,0.0,0
1876,0,0,0.0,0
1877,0,0,0.0,0
1878,0,0,0.0,0
1879,0,0,0.0,0
1880,0,0,0.0,0
1881,7,4,10.0,6
1882,5,7,10.0,6
1883,5,8,3.0,4
1884,3,6,7.0,3
1885,6,4,7.0,2
1886,5,6,3.0,5
1887,5,7,5.0,2
1888,6,7,7.0,2
1889,4,5,0.0,1
1890,6,4,5.0,2
1891,3,2,3.0,2
1892,3,3,5.0,2
1893,3,2,0.0,0
1894,1,2,0.0,0
1895,0,0,0.0,0
1896,0,0,0.0,0
1897,0,0,0.0,0
1898,0,0,0.0,0
1899,0,0,0.0,0
1900,0,0,0.0,0
1901,0,0,0.0,0
1902,0,0,0.0,0
1903,0,0,0.0,0
1904,0,0,0.0,0
1905,7,7,7.0,8
1906,4,8,6.0,5
1907,5,6,3.0,7
1908,6,4,3.0,3
1909,4,3,5.0,3
1910,3,4,2.0,4
1911,5,5,2.0,5
1912,5,6,7.0,3
1913,5,4,5.0,7
1914,6,4,5.0,7
1915,7,5,6.0,5
1916,7,1,4.0,5
1917,2,1,2.0,2
1918,1,0,0.0,1
1919,0,0,0.0,0
1920,0,0,0.0,0
1921,0,0,0.0,0
1922,0,0,0.0,0
1923,0,0,0.0,0
1924,0,0,0.0,0
1925,0,0,0.0,0
1926,0,0,0.0,0
1927,0,0,0.0,0
1928,0,0,0.0,0
1929,9,10,7.0,7
1930,7,9,8.0,7
1931,4,6,7.0,7
1932,2,2,4.0,5
1933,2,6,5.0,4
1934,7,7,7.0,6
1935,6,8,4.0,6
1936,6,6,8.0,4
1937,5,5,6.0,7
1938,3,7,5.0,5
1939,4,11,3.0,6
1940,5,11,5.0,5
1941,4,6,4.0,2
1942,3,1,2.0,1
1943,0,0,0.0,0
1944,0,0,0.0,0
1945,0,0,0.0,0
1946,0,0,0.0,0
1947,0,0,0.0,0
1948,0,0,0.0,0
1949,0,0,0.0,0
1950,0,0,0.0,0
1951,0,0,0.0,0
1952,0,0,0.0,0
1953,8,8,10.0,8
1954,4,9,9.0,8
1955,5,4,8.0,6
1956,3,5,5.0,6
1957,1,7,5.0,7
1958,5,6,3.0,8
1959,13,9,4.0,8
1960,9,5,4.0,6
1961,1,9,5.0,5
1962,5,9,3.0,8
1963,6,8,4.0,6
1964,6,5,4.0,4
1965,1,1,3.0,0
1966,0,0,0.0,0
1967,0,0,0.0,0
1968,0,0,0.0,0
1969,0,0,0.0,0
1970,0,0,0.0,0
1971,0,0,0.0,0
1972,0,0,0.0,0
1973,0,0,0.0,0
1974,0,0,0.0,0
1975,0,0,0.0,0
1976,0,0,0.0,0
1977,9,12,8.0,8
1978,10,10,8.0,10
1979,7,5,5.0,9
1980,7,6,3.0,6
1981,6,8,3.0,4
1982,3,8,4.0,7
1983,5,9,4.0,6
1984,3,6,4.0,8
1985,3,7,1.0,7
1986,2,6,1.0,5
1987,3,3,1.0,5
1988,3,5,3.0,5
1989,1,2,0.0,2
1990,0,2,0.0,1
1991,0,0,0.0,0
1992,0,0,0.0,0
1993,0,0,0.0,0
1994,1,0,0.0,0
1995,0,0,0.0,0
1996,0,0,0.0,0
1997,0,0,0.0,0
1998,0,0,0.0,0
1999,0,0,0.0,0
2000,0,0,0.0,0
2001,7,9,9.0,3
2002,6,8,4.0,5
2003,6,4,7.0,5
2004,4,3,2.0,4
2005,5,3,2.0,5
2006,2,5,4.0,5
2007,2,6,2.0,5
2008,2,4,4.0,4
2009,3,5,2.0,5
2010,1,5,4.0,6
2011,4,5,4.0,6
2012,5,4,5.0,8
2013,2,1,0.0,3
2014,0,0,0.0,1
2015,0,0,0.0,0
2016,0,0,0.0,0
2017,0,0,0.0,0
2018,0,0,0.0,0
2019,0,0,0.0,0
2020,0,0,0.0,0
2021,0,0,0.0,0
2022,0,0,0.0,0
2023,0,0,0.0,0
2024,0,0,0.0,0
2025,8,12,7.0,6
2026,5,12,5.0,10
2027,3,5,4.0,10
2028,4,7,4.0,2
2029,3,3,7.0,5
2030,6,6,6.0,5
2031,3,7,5.0,6
2032,4,5,6.0,10
2033,5,3,5.0,8
2034,3,1,6.0,6
2035,2,2,7.0,5
2036,2,6,5.0,7
2037,0,2,2.0,5
2038,0,2,0.0,1
2039,0,0,0.0,0
2040,0,0,0.0,0
2041,0,0,0.0,0
2042,0,0,0.0,0
2043,0,0,0.0,0
2044,0,0,0.0,0
2045,0,0,0.0,0
2046,0,0,0.0,0
2047,0,0,0.0,0
2048,0,0,0.0,0
2049,8,9,8.0,7
2050,9,10,8.0,7
2051,5,9,5.0,7
2052,3,9,6.0,4
2053,4,4,5.0,4
2054,2,4,5.0,5
2055,4,4,9.0,4
2056,3,6,8.0,7
2057,3,6,6.0,7
2058,3,10,5.0,5
2059,5,8,4.0,7
2060,2,9,6.0,5
2061,2,4,1.0,1
2062,0,1,0.0,0
2063,0,0,1.0,0
2064,0,0,0.0,0
2065,0,0,0.0,0
2066,0,0,0.0,0
2067,0,0,0.0,0
2068,0,0,0.0,0
2069,0,0,0.0,0
2070,0,0,0.0,0
2071,0,0,0.0,0
2072,0,0,0.0,0
2073,8,5,8.0,6
2074,9,6,9.0,7
2075,4,6,6.0,8
2076,4,5,3.0,5
2077,2,4,5.0,4
2078,5,5,6.0,5
2079,7,5,7.0,5
2080,2,6,3.0,7
2081,2,4,3.0,9
2082,4,6,4.0,6
2083,6,5,3.0,2
2084,6,10,3.0,6
2085,0,4,1.0,3
2086,0,1,0.0,1
2087,0,0,0.0,0
2088,0,0,0.0,0
2089,0,0,0.0,0
2090,0,0,0.0,0
2091,0,0,0.0,0
2092,0,0,0.0,0
2093,0,0,0.0,0
2094,0,0,0.0,0
2095,0,0,0.0,0
2096,0,0,0.0,0
2097,10,8,10.0,6
2098,9,11,9.0,6
2099,5,9,5.0,6
2100,1,6,6.0,5
2101,5,4,3.0,7
2102,5,8,5.0,5
2103,4,10,7.0,5
2104,7,9,6.0,6
2105,7,6,8.0,6
2106,7,6,8.0,7
2107,4,3,5.0,8
2108,3,3,5.0,6
2109,2,1,1.0,3
2110,0,0,0.0,1
2111,0,0,0.0,0
2112,0,0,0.0,0
2113,0,0,0.0,0
2114,1,0,0.0,0
2115,0,0,0.0,0
2116,0,0,0.0,0
2117,0,0,0.0,0
2118,0,0,0.0,0
2119,0,0,0.0,0
2120,0,0,0.0,0
2121,11,9,8.0,8
2122,8,7,8.0,7
2123,4,7,3.0,7
2124,2,3,4.0,6
2125,5,2,6.0,3
2126,7,5,5.0,7
2127,7,5,9.0,7
2128,4,6,13.0,4
2129,3,4,12.0,4
2130,2,6,3.0,4
2131,3,9,7.0,7
2132,3,7,6.0,6
2133,1,2,4.0,2
2134,0,0,1.0,0
2135,0,0,0.0,0
2136,0,0,0.0,0
2137,0,0,0.0,0
2138,0,0,0.0,0
2139,0,0,0.0,0
2140,0,0,0.0,0
2141,0,0,0.0,0
2142,0,0,0.0,0
2143,0,0,0.0,0
2144,0,0,0.0,0
2145,8,8,9.0,7
2146,5,5,10.0,5
2147,3,6,8.0,5
2148,3,3,5.0,7
2149,1,7,7.0,3
2150,1,12,7.0,5
2151,1,8,10.0,5
2152,3,2,8.0,5
2153,5,3,7.0,8
2154,5,0,7.0,9
2155,2,3,7.0,8
2156,2,3,5.0,6
2157,0,1,2.0,4
2158,0,0,1.0,1
2159,0,0,0.0,0
2160,0,0,0.0,0
2161,0,0,0.0,0
2162,0,0,1.0,0
2163,0,0,0.0,0
2164,0,0,0.0,0
2165,0,0,0.0,0
2166,0,0,0.0,0
2167,0,0,0.0,0
2168,0,0,0.0,0
2169,8,10,12.0,10
2170,7,5,10.0,10
2171,7,3,6.0,6
2172,6,5,4.0,4
2173,2,4,8.0,4
2174,1,3,11.0,2
2175,3,5,5.0,6
2176,2,4,6.0,9
2177,2,5,7.0,10
2178,3,4,4.0,10
2179,2,4,7.0,6
2180,5,1,4.0,6
2181,3,0,1.0,2
2182,1,0,0.0,0
2183,1,0,0.0,0
2184,0,0,0.0,0
2185,0,0,0.0,0
2186,0,0,0.0,0
2187,0,0,0.0,0
2188,0,0,0.0,0
2189,0,0,0.0,0
2190,0,0,0.0,0
2191,0,0,0.0,0
2192,0,0,0.0,0
2193,10,9,6.0,9
2194,7,9,9.0,11
2195,4,8,8.0,10
2196,3,7,6.0,4
2197,2,3,7.0,6
2198,3,4,4.0,4
2199,2,5,4.0,7
2200,2,6,7.0,6
2201,4,7,6.0,8
2202,7,8,7.0,8
2203,4,6,7.0,9
2204,3,6,6.0,7
2205,3,2,1.0,2
2206,0,1,0.0,0
2207,0,0,0.0,0
2208,0,0,0.0,0
2209,0,0,0.0,0
2210,0,0,0.0,0
2211,0,0,0.0,0
2212,0,0,0.0,0
2213,0,0,0.0,0
2214,0,0,0.0,0
2215,0,0,0.0,0
2216,0,0,0.0,0
2217,8,9,10.0,6
2218,6,9,9.0,8
2219,6,5,6.0,9
2220,1,4,4.0,3
2221,5,4,3.0,1
2222,4,5,6.0,5
2223,9,4,6.0,4
2224,8,5,6.0,2
