,liq_100,liq_101,liq_102,liq_103
1522,11.0,4.0,14.0,10.0
1523,10.0,3.0,15.0,9.0
1524,7.0,3.0,15.0,9.0
1525,4.0,3.0,12.0,7.0
1526,4.0,1.0,13.0,5.0
1527,3.0,2.0,12.0,4.0
1528,3.0,2.0,9.0,4.0
1529,3.0,2.0,9.0,4.0
1530,4.0,1.0,6.0,3.0
1531,5.0,2.0,7.0,4.0
1532,6.0,2.0,9.0,4.0
1533,8.0,3.0,9.0,5.0
1534,8.0,4.0,11.0,7.0
1535,9.0,4.0,12.0,7.0
1536,9.0,4.0,14.0,7.0
1537,9.0,4.0,14.0,7.0
1538,10.0,7.0,14.0,8.0
1539,10.0,8.0,15.0,8.0
1540,10.0,9.0,15.0,10.0
1541,10.0,9.0,17.0,11.0
1542,10.0,9.0,18.0,12.0
1543,5.0,9.0,14.0,8.0
1544,5.0,6.0,12.0,7.0
1545,2.0,5.0,13.0,5.0
1546,2.0,7.0,11.0,6.0
1547,2.0,6.0,9.0,6.0
1548,1.0,4.0,7.0,5.0
1549,1.0,2.0,9.0,4.0
1550,4.0,3.0,8.0,4.0
1551,3.0,6.0,7.0,4.0
1552,4.0,5.0,5.0,3.0
1553,3.0,3.0,5.0,3.0
1554,2.0,0.0,5.0,2.0
1555,4.0,1.0,5.0,2.0
1556,4.0,3.0,5.0,2.0
1557,4.0,3.0,5.0,2.0
1558,4.0,3.0,5.0,2.0
1559,4.0,3.0,7.0,2.0
1560,5.0,3.0,7.0,3.0
1561,7.0,3.0,8.0,4.0
1562,11.0,4.0,9.0,4.0
1563,13.0,4.0,9.0,6.0
1564,15.0,5.0,10.0,6.0
1565,17.0,7.0,10.0,6.0
1566,17.0,8.0,10.0,6.0
1567,15.0,4.0,7.0,3.0
1568,14.0,3.0,4.0,3.0
1569,15.0,5.0,3.0,2.0
1570,13.0,5.0,2.0,1.0
1571,12.0,5.0,2.0,0.0
1572,9.0,3.0,1.0,1.0
1573,5.0,1.0,1.0,1.0
1574,2.0,0.0,1.0,1.0
1575,2.0,0.0,1.0,2.0
1576,3.0,0.0,2.0,1.0
1577,1.0,0.0,2.0,1.0
1578,0.0,1.0,1.0,2.0
1579,2.0,1.0,1.0,4.0
1580,4.0,1.0,3.0,5.0
1581,4.0,2.0,4.0,6.0
1582,5.0,2.0,6.0,6.0
1583,7.0,2.0,8.0,8.0
1584,9.0,4.0,10.0,11.0
1585,10.0,4.0,11.0,12.0
1586,10.0,4.0,11.0,12.0
1587,10.0,5.0,13.0,13.0
1588,10.0,6.0,14.0,13.0
1589,11.0,7.0,16.0,14.0
1590,11.0,7.0,17.0,14.0
1591,9.0,4.0,13.0,12.0
1592,7.0,2.0,11.0,9.0
1593,7.0,2.0,10.0,9.0
1594,9.0,2.0,10.0,9.0
1595,9.0,2.0,11.0,7.0
1596,7.0,1.0,8.0,3.0
1597,5.0,2.0,5.0,3.0
1598,6.0,3.0,5.0,1.0
1599,6.0,6.0,7.0,2.0
1600,7.0,6.0,9.0,2.0
1601,7.0,5.0,7.0,3.0
1602,4.0,3.0,4.0,3.0
1603,6.0,5.0,4.0,5.0
1604,9.0,6.0,6.0,6.0
1605,9.0,6.0,7.0,6.0
1606,11.0,7.0,9.0,7.0
1607,11.0,8.0,9.0,8.0
1608,11.0,13.0,11.0,9.0
1609,12.0,14.0,12.0,10.0
1610,13.0,15.0,12.0,13.0
1611,14.0,15.0,12.0,14.0
1612,15.0,16.0,12.0,14.0
1613,16.0,16.0,13.0,14.0
1614,17.0,17.0,13.0,14.0
1615,12.0,13.0,9.0,11.0
1616,9.0,8.0,6.0,8.0
1617,9.0,10.0,6.0,10.0
1618,10.0,11.0,6.0,8.0
1619,10.0,11.0,6.0,8.0
1620,9.0,8.0,7.0,5.0
1621,6.0,5.0,5.0,4.0
1622,7.0,3.0,5.0,3.0
1623,6.0,2.0,2.0,4.0
1624,5.0,1.0,2.0,5.0
1625,3.0,0.0,4.0,6.0
1626,2.0,2.0,6.0,6.0
1627,2.0,2.0,6.0,6.0
1628,3.0,4.0,6.0,7.0
1629,3.0,6.0,6.0,7.0
1630,4.0,8.0,8.0,7.0
1631,6.0,9.0,8.0,7.0
1632,7.0,10.0,11.0,10.0
1633,9.0,10.0,14.0,12.0
1634,10.0,13.0,15.0,14.0
1635,11.0,13.0,19.0,15.0
1636,12.0,13.0,21.0,16.0
1637,14.0,15.0,22.0,18.0
1638,17.0,15.0,22.0,18.0
1639,11.0,10.0,22.0,13.0
1640,11.0,6.0,20.0,10.0
1641,12.0,6.0,20.0,8.0
1642,11.0,5.0,20.0,10.0
1643,9.0,6.0,22.0,13.0
1644,8.0,7.0,18.0,12.0
1645,8.0,5.0,15.0,10.0
1646,8.0,3.0,12.0,8.0
1647,6.0,2.0,9.0,8.0
1648,3.0,1.0,6.0,4.0
1649,3.0,2.0,5.0,0.0
1650,4.0,3.0,3.0,1.0
1651,4.0,5.0,3.0,1.0
1652,5.0,5.0,3.0,1.0
1653,5.0,5.0,4.0,1.0
1654,6.0,5.0,4.0,2.0
1655,7.0,6.0,4.0,2.0
1656,9.0,6.0,5.0,3.0
1657,9.0,6.0,6.0,5.0
1658,12.0,6.0,7.0,5.0
1659,13.0,7.0,8.0,6.0
1660,14.0,11.0,9.0,8.0
1661,14.0,12.0,10.0,8.0
1662,14.0,13.0,12.0,8.0
1663,9.0,10.0,9.0,9.0
1664,9.0,10.0,9.0,9.0
1665,8.0,9.0,8.0,11.0
1666,7.0,8.0,11.0,11.0
1667,8.0,6.0,10.0,11.0
1668,7.0,6.0,9.0,10.0
1669,5.0,5.0,7.0,8.0
1670,3.0,2.0,7.0,6.0
1671,3.0,3.0,6.0,5.0
1672,1.0,3.0,6.0,5.0
1673,1.0,4.0,4.0,4.0
1674,2.0,4.0,3.0,4.0
1675,4.0,6.0,5.0,6.0
1676,4.0,6.0,5.0,7.0
1677,4.0,7.0,6.0,7.0
1678,7.0,7.0,7.0,8.0
1679,7.0,8.0,9.0,11.0
1680,10.0,8.0,12.0,11.0
1681,11.0,8.0,13.0,12.0
1682,11.0,12.0,15.0,14.0
1683,11.0,12.0,16.0,14.0
1684,15.0,13.0,17.0,14.0
1685,16.0,15.0,18.0,18.0
1686,16.0,17.0,18.0,18.0
1687,17.0,15.0,16.0,12.0
1688,14.0,16.0,15.0,11.0
1689,14.0,16.0,14.0,13.0
1690,13.0,13.0,13.0,14.0
1691,15.0,12.0,10.0,13.0
1692,12.0,11.0,10.0,8.0
1693,11.0,11.0,8.0,6.0
1694,9.0,9.0,6.0,1.0
1695,4.0,5.0,6.0,1.0
1696,5.0,4.0,5.0,1.0
1697,4.0,3.0,4.0,2.0
1698,4.0,1.0,4.0,3.0
1699,6.0,1.0,4.0,4.0
1700,7.0,2.0,6.0,4.0
1701,9.0,3.0,7.0,6.0
1702,11.0,4.0,7.0,9.0
1703,12.0,5.0,8.0,9.0
1704,14.0,5.0,8.0,9.0
1705,16.0,6.0,9.0,10.0
1706,16.0,6.0,9.0,10.0
1707,16.0,6.0,10.0,11.0
1708,18.0,7.0,12.0,12.0
1709,20.0,10.0,13.0,13.0
1710,20.0,10.0,14.0,15.0
1711,17.0,9.0,11.0,14.0
1712,14.0,7.0,9.0,12.0
1713,13.0,6.0,8.0,13.0
1714,12.0,5.0,8.0,13.0
1715,11.0,5.0,7.0,12.0
1716,11.0,6.0,5.0,11.0
1717,11.0,6.0,6.0,12.0
1718,12.0,8.0,5.0,10.0
1719,11.0,7.0,3.0,9.0
1720,8.0,5.0,4.0,9.0
1721,7.0,2.0,3.0,7.0
1722,4.0,5.0,1.0,5.0
1723,4.0,6.0,2.0,6.0
1724,5.0,7.0,3.0,7.0
1725,6.0,9.0,5.0,8.0
1726,6.0,10.0,5.0,9.0
1727,7.0,12.0,6.0,11.0
1728,7.0,12.0,8.0,13.0
1729,10.0,13.0,10.0,14.0
1730,11.0,16.0,10.0,15.0
1731,12.0,17.0,11.0,16.0
1732,12.0,19.0,11.0,16.0
1733,12.0,19.0,13.0,16.0
1734,13.0,21.0,13.0,16.0
1735,9.0,18.0,8.0,12.0
1736,10.0,14.0,5.0,11.0
1737,10.0,12.0,4.0,10.0
1738,8.0,10.0,5.0,7.0
1739,7.0,10.0,6.0,7.0
1740,7.0,8.0,5.0,9.0
1741,9.0,5.0,3.0,9.0
1742,10.0,3.0,1.0,9.0
1743,8.0,3.0,1.0,7.0
1744,7.0,4.0,1.0,7.0
1745,4.0,2.0,0.0,8.0
1746,1.0,1.0,1.0,6.0
1747,1.0,1.0,4.0,7.0
1748,3.0,1.0,8.0,7.0
1749,4.0,1.0,8.0,7.0
1750,4.0,3.0,8.0,7.0
1751,5.0,4.0,9.0,10.0
1752,8.0,5.0,11.0,11.0
1753,8.0,6.0,12.0,13.0
1754,12.0,8.0,12.0,15.0
1755,13.0,11.0,12.0,15.0
1756,13.0,11.0,14.0,16.0
1757,15.0,12.0,15.0,17.0
1758,15.0,12.0,16.0,17.0
1759,16.0,11.0,11.0,12.0
1760,13.0,11.0,8.0,15.0
1761,11.0,10.0,9.0,13.0
1762,14.0,9.0,8.0,12.0
1763,16.0,8.0,7.0,12.0
1764,16.0,8.0,6.0,9.0
1765,12.0,6.0,5.0,9.0
1766,11.0,5.0,4.0,6.0
1767,9.0,1.0,5.0,4.0
1768,5.0,3.0,6.0,3.0
1769,4.0,2.0,5.0,0.0
1770,2.0,2.0,2.0,1.0
1771,2.0,2.0,2.0,2.0
1772,3.0,3.0,5.0,3.0
1773,3.0,5.0,5.0,3.0
1774,4.0,7.0,6.0,5.0
1775,5.0,11.0,8.0,8.0
1776,5.0,11.0,8.0,10.0
1777,6.0,11.0,10.0,11.0
1778,6.0,12.0,11.0,14.0
1779,6.0,13.0,11.0,15.0
1780,9.0,14.0,12.0,16.0
1781,9.0,15.0,13.0,17.0
1782,9.0,16.0,14.0,18.0
1783,6.0,13.0,11.0,16.0
1784,5.0,12.0,9.0,15.0
1785,6.0,10.0,8.0,12.0
1786,6.0,9.0,9.0,12.0
1787,6.0,8.0,10.0,11.0
1788,4.0,9.0,8.0,11.0
1789,3.0,10.0,5.0,9.0
1790,4.0,10.0,3.0,9.0
1791,3.0,6.0,6.0,7.0
1792,3.0,3.0,3.0,4.0
1793,4.0,3.0,2.0,6.0
1794,5.0,3.0,0.0,7.0
1795,6.0,3.0,1.0,9.0
1796,9.0,3.0,2.0,11.0
1797,10.0,4.0,3.0,11.0
1798,11.0,8.0,4.0,11.0
1799,13.0,9.0,7.0,11.0
1800,14.0,10.0,7.0,14.0
1801,15.0,12.0,8.0,15.0
1802,15.0,13.0,8.0,15.0
1803,16.0,15.0,8.0,16.0
1804,16.0,16.0,9.0,19.0
1805,16.0,17.0,9.0,21.0
1806,16.0,19.0,10.0,21.0
1807,12.0,14.0,8.0,15.0
1808,9.0,13.0,5.0,12.0
1809,8.0,12.0,6.0,11.0
1810,8.0,14.0,6.0,12.0
1811,7.0,13.0,7.0,15.0
1812,8.0,13.0,4.0,14.0
1813,6.0,11.0,4.0,15.0
1814,4.0,10.0,4.0,15.0
1815,3.0,7.0,2.0,14.0
1816,1.0,6.0,4.0,11.0
1817,1.0,5.0,5.0,10.0
1818,1.0,3.0,6.0,8.0
1819,4.0,4.0,7.0,9.0
1820,5.0,4.0,8.0,10.0
1821,9.0,4.0,8.0,13.0
1822,9.0,4.0,8.0,13.0
1823,10.0,4.0,9.0,15.0
1824,12.0,4.0,10.0,15.0
1825,13.0,5.0,11.0,15.0
1826,15.0,5.0,12.0,17.0
1827,17.0,6.0,12.0,18.0
1828,17.0,8.0,14.0,20.0
1829,19.0,9.0,15.0,21.0
1830,19.0,12.0,17.0,21.0
1831,15.0,9.0,12.0,16.0
1832,11.0,9.0,11.0,14.0
1833,11.0,10.0,10.0,13.0
1834,12.0,9.0,8.0,14.0
1835,12.0,10.0,10.0,12.0
1836,11.0,8.0,6.0,13.0
1837,9.0,6.0,5.0,12.0
1838,7.0,4.0,5.0,10.0
1839,6.0,2.0,6.0,9.0
1840,5.0,3.0,6.0,9.0
1841,2.0,2.0,3.0,5.0
1842,1.0,1.0,4.0,6.0
1843,3.0,1.0,4.0,6.0
1844,4.0,4.0,4.0,7.0
1845,5.0,6.0,5.0,9.0
1846,6.0,6.0,5.0,10.0
1847,7.0,7.0,8.0,10.0
1848,7.0,7.0,9.0,10.0
1849,7.0,7.0,10.0,10.0
1850,7.0,7.0,11.0,10.0
1851,7.0,8.0,12.0,11.0
1852,10.0,8.0,14.0,11.0
1853,12.0,9.0,15.0,11.0
1854,14.0,9.0,15.0,12.0
1855,14.0,4.0,14.0,8.0
1856,14.0,5.0,12.0,6.0
1857,10.0,6.0,9.0,5.0
1858,10.0,5.0,9.0,3.0
1859,12.0,6.0,10.0,4.0
1860,12.0,4.0,8.0,4.0
1861,12.0,5.0,10.0,4.0
1862,10.0,5.0,7.0,3.0
1863,9.0,7.0,6.0,4.0
1864,5.0,6.0,5.0,3.0
1865,2.0,4.0,4.0,3.0
1866,2.0,4.0,5.0,2.0
1867,3.0,4.0,6.0,2.0
1868,7.0,7.0,6.0,2.0
1869,7.0,7.0,7.0,2.0
1870,8.0,7.0,8.0,2.0
1871,9.0,8.0,10.0,3.0
1872,12.0,8.0,10.0,4.0
1873,12.0,9.0,11.0,4.0
1874,15.0,9.0,13.0,6.0
1875,16.0,9.0,13.0,6.0
1876,19.0,9.0,14.0,8.0
1877,21.0,11.0,17.0,8.0
1878,21.0,13.0,18.0,8.0
1879,17.0,11.0,13.0,7.0
1880,18.0,10.0,12.0,6.0
1881,19.0,12.0,10.0,6.0
1882,18.0,13.0,8.0,5.0
1883,18.0,12.0,10.0,2.0
1884,18.0,10.0,8.0,0.0
1885,17.0,7.0,8.0,1.0
1886,16.0,6.0,7.0,2.0
1887,17.0,5.0,7.0,2.0
1888,15.0,5.0,3.0,1.0
1889,15.0,5.0,1.0,1.0
1890,13.0,6.0,0.0,3.0
1891,13.0,6.0,0.0,4.0
1892,17.0,8.0,1.0,6.0
1893,18.0,11.0,2.0,8.0
1894,18.0,13.0,2.0,9.0
1895,20.0,14.0,2.0,10.0
1896,21.0,14.0,4.0,11.0
1897,21.0,14.0,5.0,12.0
1898,23.0,14.0,7.0,13.0
1899,25.0,14.0,8.0,15.0
1900,26.0,17.0,10.0,15.0
1901,30.0,18.0,10.0,15.0
1902,33.0,21.0,13.0,16.0
1903,28.0,16.0,14.0,12.0
1904,29.0,13.0,15.0,11.0
1905,28.0,12.0,15.0,9.0
1906,27.0,12.0,13.0,10.0
1907,24.0,10.0,12.0,10.0
1908,22.0,11.0,12.0,9.0
1909,19.0,11.0,12.0,7.0
1910,18.0,11.0,10.0,5.0
1911,17.0,9.0,11.0,4.0
1912,13.0,6.0,10.0,4.0
1913,13.0,7.0,7.0,2.0
1914,10.0,7.0,5.0,1.0
1915,10.0,9.0,7.0,2.0
1916,10.0,10.0,7.0,3.0
1917,10.0,12.0,8.0,5.0
1918,11.0,13.0,8.0,6.0
1919,11.0,15.0,10.0,7.0
1920,12.0,15.0,11.0,9.0
1921,13.0,17.0,13.0,10.0
1922,13.0,18.0,14.0,11.0
1923,13.0,20.0,14.0,12.0
1924,13.0,20.0,16.0,14.0
1925,14.0,23.0,17.0,14.0
1926,14.0,25.0,18.0,16.0
1927,9.0,19.0,13.0,13.0
1928,7.0,19.0,14.0,10.0
1929,8.0,19.0,13.0,12.0
1930,7.0,19.0,12.0,10.0
1931,7.0,16.0,11.0,8.0
1932,6.0,15.0,11.0,11.0
1933,6.0,12.0,8.0,8.0
1934,5.0,13.0,7.0,5.0
1935,3.0,14.0,6.0,2.0
1936,3.0,13.0,8.0,2.0
1937,2.0,10.0,7.0,3.0
1938,3.0,8.0,6.0,5.0
1939,5.0,9.0,8.0,6.0
1940,5.0,9.0,8.0,6.0
1941,5.0,9.0,9.0,7.0
1942,6.0,9.0,9.0,8.0
1943,6.0,10.0,9.0,8.0
1944,8.0,11.0,9.0,11.0
1945,11.0,12.0,9.0,12.0
1946,11.0,16.0,10.0,13.0
1947,12.0,17.0,10.0,13.0
1948,12.0,17.0,10.0,15.0
1949,13.0,17.0,11.0,15.0
1950,13.0,17.0,13.0,18.0
1951,9.0,14.0,9.0,15.0
1952,6.0,12.0,5.0,14.0
1953,6.0,11.0,5.0,15.0
1954,5.0,12.0,5.0,15.0
1955,6.0,13.0,4.0,13.0
1956,6.0,13.0,4.0,11.0
1957,1.0,12.0,4.0,8.0
1958,2.0,13.0,6.0,9.0
1959,4.0,13.0,6.0,9.0
1960,4.0,9.0,5.0,6.0
1961,2.0,6.0,5.0,5.0
1962,3.0,6.0,4.0,3.0
1963,4.0,6.0,5.0,4.0
1964,4.0,6.0,5.0,4.0
1965,4.0,7.0,6.0,6.0
1966,5.0,7.0,6.0,7.0
1967,5.0,7.0,7.0,8.0
1968,6.0,7.0,8.0,9.0
1969,8.0,7.0,10.0,9.0
1970,8.0,8.0,11.0,9.0
1971,11.0,10.0,13.0,11.0
1972,11.0,10.0,13.0,12.0
1973,12.0,11.0,13.0,12.0
1974,12.0,13.0,13.0,14.0
1975,9.0,11.0,10.0,12.0
1976,6.0,12.0,6.0,11.0
1977,6.0,10.0,4.0,11.0
1978,6.0,11.0,4.0,11.0
1979,5.0,12.0,3.0,10.0
1980,4.0,10.0,1.0,9.0
1981,1.0,7.0,0.0,7.0
1982,1.0,5.0,0.0,9.0
1983,2.0,3.0,0.0,8.0
1984,2.0,2.0,0.0,9.0
1985,1.0,2.0,0.0,8.0
1986,2.0,2.0,1.0,5.0
1987,2.0,3.0,1.0,6.0
1988,4.0,3.0,1.0,9.0
1989,4.0,5.0,3.0,10.0
1990,5.0,6.0,4.0,12.0
1991,6.0,6.0,5.0,13.0
1992,6.0,7.0,5.0,15.0
1993,10.0,8.0,6.0,16.0
1994,12.0,9.0,7.0,16.0
1995,12.0,9.0,7.0,16.0
1996,13.0,9.0,8.0,16.0
1997,14.0,10.0,8.0,17.0
1998,15.0,11.0,9.0,21.0
1999,10.0,7.0,6.0,19.0
2000,7.0,7.0,4.0,16.0
2001,9.0,7.0,4.0,15.0
2002,7.0,10.0,1.0,14.0
2003,6.0,11.0,2.0,15.0
2004,6.0,10.0,3.0,14.0
2005,6.0,6.0,3.0,13.0
2006,6.0,4.0,4.0,11.0
2007,3.0,4.0,5.0,12.0
2008,3.0,6.0,7.0,12.0
2009,1.0,6.0,9.0,11.0
2010,0.0,6.0,6.0,8.0
2011,0.0,8.0,7.0,8.0
2012,2.0,9.0,8.0,10.0
2013,3.0,10.0,10.0,12.0
2014,4.0,11.0,10.0,14.0
2015,6.0,14.0,10.0,18.0
2016,6.0,16.0,13.0,18.0
2017,8.0,17.0,15.0,19.0
2018,10.0,18.0,15.0,19.0
2019,11.0,19.0,16.0,21.0
2020,13.0,20.0,19.0,22.0
2021,13.0,23.0,20.0,24.0
2022,14.0,24.0,21.0,24.0
2023,13.0,17.0,15.0,19.0
2024,11.0,13.0,13.0,15.0
2025,10.0,12.0,14.0,13.0
2026,10.0,11.0,13.0,15.0
2027,9.0,8.0,10.0,15.0
2028,7.0,7.0,7.0,16.0
2029,5.0,6.0,7.0,13.0
2030,3.0,6.0,8.0,11.0
2031,2.0,6.0,7.0,8.0
2032,1.0,7.0,5.0,8.0
2033,0.0,8.0,2.0,7.0
2034,0.0,8.0,1.0,7.0
2035,2.0,9.0,2.0,9.0
2036,2.0,10.0,2.0,11.0
2037,2.0,12.0,3.0,12.0
2038,2.0,12.0,5.0,13.0
2039,3.0,15.0,5.0,15.0
2040,4.0,16.0,6.0,17.0
2041,5.0,18.0,7.0,17.0
2042,5.0,18.0,8.0,17.0
2043,5.0,19.0,9.0,19.0
2044,5.0,22.0,9.0,20.0
2045,5.0,22.0,9.0,23.0
2046,7.0,23.0,9.0,23.0
2047,7.0,23.0,7.0,19.0
2048,5.0,22.0,6.0,18.0
2049,4.0,20.0,6.0,21.0
2050,7.0,17.0,8.0,20.0
2051,8.0,15.0,8.0,16.0
2052,5.0,13.0,6.0,17.0
2053,3.0,13.0,3.0,17.0
2054,3.0,13.0,2.0,16.0
2055,2.0,12.0,4.0,16.0
2056,1.0,11.0,6.0,13.0
2057,2.0,9.0,4.0,11.0
2058,3.0,6.0,5.0,11.0
2059,5.0,6.0,6.0,11.0
2060,5.0,6.0,7.0,12.0
2061,6.0,6.0,9.0,13.0
2062,6.0,8.0,12.0,13.0
2063,7.0,10.0,13.0,14.0
2064,7.0,10.0,15.0,18.0
2065,8.0,12.0,17.0,19.0
2066,8.0,14.0,20.0,20.0
2067,10.0,14.0,21.0,20.0
2068,10.0,15.0,22.0,20.0
2069,10.0,16.0,23.0,22.0
2070,10.0,16.0,25.0,23.0
2071,5.0,14.0,21.0,19.0
2072,6.0,16.0,17.0,17.0
2073,4.0,15.0,17.0,14.0
2074,7.0,15.0,16.0,15.0
2075,6.0,16.0,16.0,15.0
2076,4.0,12.0,15.0,15.0
2077,1.0,11.0,12.0,14.0
2078,3.0,9.0,10.0,12.0
2079,3.0,7.0,10.0,9.0
2080,3.0,9.0,9.0,8.0
2081,4.0,8.0,9.0,9.0
2082,4.0,10.0,8.0,8.0
2083,4.0,11.0,10.0,9.0
2084,5.0,11.0,10.0,11.0
2085,5.0,12.0,10.0,11.0
2086,6.0,12.0,11.0,14.0
2087,8.0,14.0,12.0,16.0
2088,9.0,16.0,13.0,17.0
2089,9.0,17.0,13.0,19.0
2090,10.0,18.0,14.0,20.0
2091,12.0,18.0,15.0,21.0
2092,13.0,20.0,16.0,21.0
2093,14.0,21.0,16.0,22.0
2094,16.0,21.0,16.0,23.0
2095,11.0,21.0,14.0,19.0
2096,8.0,17.0,10.0,19.0
2097,8.0,15.0,9.0,18.0
2098,8.0,14.0,8.0,17.0
2099,7.0,11.0,9.0,16.0
2100,8.0,9.0,9.0,15.0
2101,7.0,7.0,8.0,14.0
2102,8.0,4.0,8.0,13.0
2103,4.0,3.0,7.0,12.0
2104,3.0,2.0,6.0,11.0
2105,4.0,3.0,5.0,9.0
2106,4.0,6.0,3.0,8.0
2107,5.0,7.0,6.0,10.0
2108,9.0,9.0,6.0,10.0
2109,9.0,10.0,8.0,10.0
2110,9.0,10.0,12.0,11.0
2111,9.0,10.0,13.0,11.0
2112,11.0,11.0,14.0,11.0
2113,12.0,12.0,14.0,15.0
2114,12.0,12.0,16.0,15.0
2115,13.0,14.0,17.0,16.0
2116,14.0,15.0,17.0,18.0
2117,14.0,16.0,19.0,19.0
2118,16.0,17.0,20.0,20.0
2119,12.0,11.0,17.0,16.0
2120,11.0,9.0,18.0,14.0
2121,9.0,9.0,19.0,13.0
2122,10.0,9.0,17.0,14.0
2123,10.0,8.0,13.0,13.0
2124,8.0,8.0,11.0,14.0
2125,6.0,8.0,9.0,14.0
2126,3.0,10.0,9.0,14.0
2127,1.0,9.0,8.0,11.0
2128,0.0,9.0,9.0,10.0
2129,1.0,6.0,10.0,9.0
2130,2.0,7.0,11.0,6.0
2131,4.0,8.0,13.0,8.0
2132,5.0,8.0,13.0,10.0
2133,6.0,8.0,15.0,10.0
2134,6.0,8.0,16.0,13.0
2135,6.0,8.0,16.0,13.0
2136,7.0,9.0,17.0,14.0
2137,7.0,12.0,17.0,15.0
2138,7.0,13.0,18.0,17.0
2139,7.0,14.0,19.0,19.0
2140,8.0,15.0,19.0,19.0
2141,9.0,16.0,21.0,20.0
2142,11.0,17.0,23.0,20.0
2143,9.0,14.0,19.0,20.0
2144,6.0,11.0,16.0,18.0
2145,4.0,10.0,16.0,16.0
2146,5.0,12.0,16.0,15.0
2147,5.0,10.0,16.0,17.0
2148,7.0,8.0,15.0,15.0
2149,6.0,5.0,10.0,13.0
2150,4.0,5.0,9.0,11.0
2151,4.0,5.0,10.0,9.0
2152,5.0,3.0,7.0,5.0
2153,4.0,4.0,5.0,5.0
2154,2.0,2.0,7.0,3.0
2155,3.0,2.0,8.0,6.0
2156,3.0,2.0,10.0,8.0
2157,5.0,2.0,11.0,8.0
2158,5.0,4.0,11.0,9.0
2159,6.0,4.0,14.0,11.0
2160,6.0,5.0,14.0,11.0
2161,6.0,5.0,14.0,12.0
2162,6.0,5.0,15.0,15.0
2163,6.0,8.0,15.0,15.0
2164,7.0,10.0,15.0,16.0
2165,8.0,12.0,15.0,18.0
2166,8.0,13.0,17.0,19.0
2167,9.0,13.0,12.0,16.0
2168,7.0,14.0,11.0,18.0
2169,7.0,12.0,10.0,16.0
2170,6.0,11.0,12.0,14.0
2171,7.0,9.0,8.0,14.0
2172,5.0,9.0,6.0,14.0
2173,7.0,6.0,4.0,13.0
2174,5.0,4.0,6.0,12.0
2175,7.0,3.0,8.0,11.0
2176,5.0,2.0,7.0,9.0
2177,3.0,2.0,5.0,8.0
2178,2.0,3.0,3.0,10.0
2179,2.0,4.0,5.0,10.0
2180,2.0,4.0,6.0,12.0
2181,2.0,4.0,6.0,12.0
2182,2.0,5.0,10.0,12.0
2183,2.0,7.0,10.0,13.0
2184,4.0,7.0,10.0,14.0
2185,6.0,8.0,14.0,16.0
2186,6.0,13.0,14.0,17.0
2187,6.0,14.0,14.0,19.0
2188,6.0,14.0,14.0,19.0
2189,7.0,15.0,15.0,19.0
2190,7.0,16.0,15.0,19.0
2191,6.0,12.0,12.0,15.0
2192,5.0,14.0,11.0,14.0
2193,3.0,13.0,11.0,15.0
2194,3.0,12.0,10.0,15.0
2195,5.0,10.0,7.0,12.0
2196,4.0,12.0,6.0,12.0
2197,4.0,9.0,9.0,10.0
2198,6.0,8.0,8.0,8.0
2199,5.0,4.0,8.0,4.0
2200,4.0,3.0,5.0,2.0
2201,3.0,3.0,2.0,1.0
2202,2.0,3.0,2.0,2.0
2203,6.0,3.0,3.0,2.0
2204,9.0,4.0,5.0,3.0
2205,9.0,5.0,8.0,3.0
2206,11.0,6.0,9.0,4.0
2207,13.0,7.0,11.0,4.0
2208,14.0,8.0,11.0,5.0
2209,15.0,9.0,11.0,6.0
2210,17.0,9.0,11.0,7.0
2211,18.0,12.0,11.0,9.0
2212,19.0,13.0,11.0,10.0
2213,19.0,15.0,12.0,11.0
2214,19.0,16.0,13.0,14.0
2215,17.0,12.0,11.0,11.0
2216,13.0,10.0,7.0,11.0
2217,14.0,10.0,4.0,11.0
2218,15.0,11.0,4.0,11.0
2219,12.0,9.0,6.0,13.0
2220,9.0,10.0,8.0,12.0
2221,7.0,11.0,6.0,9.0
2222,11.0,12.0,7.0,8.0
2223,9.0,11.0,8.0,8.0
2224,6.0,10.0,6.0,5.0
2225,2.0,10.0,8.0,6.0
2226,2.0,9.0,3.0,4.0
2227,2.0,10.0,4.0,4.0
2228,2.0,11.0,4.0,5.0
2229,2.0,13.0,5.0,5.0
2230,2.0,13.0,5.0,5.0
2231,2.0,14.0,7.0,5.0
2232,2.0,15.0,7.0,6.0
2233,3.0,15.0,7.0,6.0
2234,4.0,16.0,7.0,7.0
2235,5.0,17.0,8.0,8.0
2236,5.0,18.0,10.0,10.0
2237,6.0,21.0,11.0,11.0
2238,6.0,23.0,12.0,11.0
2239,6.0,18.0,9.0,7.0
2240,6.0,16.0,9.0,7.0
2241,5.0,15.0,12.0,5.0
2242,4.0,14.0,11.0,2.0
2243,5.0,14.0,11.0,1.0
2244,7.0,14.0,8.0,1.0
2245,6.0,11.0,6.0,1.0
2246,5.0,9.0,4.0,1.0
2247,8.0,8.0,4.0,1.0
2248,9.0,6.0,4.0,2.0
2249,8.0,5.0,3.0,5.0
2250,6.0,4.0,1.0,4.0
2251,6.0,5.0,1.0,8.0
2252,7.0,5.0,2.0,8.0
2253,9.0,5.0,3.0,8.0
2254,9.0,6.0,7.0,8.0
2255,9.0,6.0,7.0,9.0
2256,10.0,8.0,10.0,11.0
